com.samsung.health.weight
pkg_name	time_offset	start_time	height	comment	weight	datauuid	update_time	deviceuuid	create_time
com.sec.android.app.shealth	32400000	2015-01-06 10:34:56.095	171.0		70.0	fbe0ea79-81aa-40aa-8d93-bb5b075cf1b6	2015-01-11 22:34:56.277	ld2v1ksBQV	2015-01-11 22:34:56.277
com.sec.android.app.shealth	32400000	2015-01-06 19:34:56.095	170.0		71.0	e8869bfc-9373-4abd-b076-f7968ad038c8	2015-01-11 22:34:56.291	ld2v1ksBQV	2015-01-11 22:34:56.291
com.sec.android.app.shealth	32400000	2015-01-05 10:34:56.095	170.0		74.0	56aa92f8-6ef6-41c0-9bef-5610a13e090d	2015-01-11 22:34:56.306	ld2v1ksBQV	2015-01-11 22:34:56.306
com.sec.android.app.shealth	32400000	2015-01-05 19:34:56.095	170.0		74.0	b4924a8c-214b-4209-9aed-0f3916dbd018	2015-01-11 22:34:56.319	ld2v1ksBQV	2015-01-11 22:34:56.319
com.sec.android.app.shealth	32400000	2015-01-04 10:34:56.095	170.0		74.0	edf1bcc9-aca9-49bc-abdf-49fe9169778a	2015-01-11 22:34:56.332	ld2v1ksBQV	2015-01-11 22:34:56.332
com.sec.android.app.shealth	32400000	2015-01-04 19:34:56.095	170.0		73.0	c86742b0-dd3c-4b8f-9bbe-dc6e586382d8	2015-01-11 22:34:56.346	ld2v1ksBQV	2015-01-11 22:34:56.346
com.sec.android.app.shealth	32400000	2015-01-03 10:34:56.095	170.0		73.0	351096d0-bb08-4162-b097-2af69ed43b76	2015-01-11 22:34:56.360	ld2v1ksBQV	2015-01-11 22:34:56.360
com.sec.android.app.shealth	32400000	2015-01-03 19:34:56.095	170.0		72.0	4c077a6b-38cc-4d09-8317-efda40ce8a62	2015-01-11 22:34:56.376	ld2v1ksBQV	2015-01-11 22:34:56.376
com.sec.android.app.shealth	32400000	2015-01-02 10:34:56.095	170.0		74.0	2d316da8-1000-4a7b-aefb-a0fa74cc5d36	2015-01-11 22:34:56.391	ld2v1ksBQV	2015-01-11 22:34:56.391
com.sec.android.app.shealth	32400000	2015-01-02 19:34:56.095	171.0		74.0	ed219e27-32e3-4f4c-a3b9-66974516bc03	2015-01-11 22:34:56.407	ld2v1ksBQV	2015-01-11 22:34:56.407
com.sec.android.app.shealth	32400000	2015-01-01 10:34:56.095	170.0		70.0	b80b7150-e964-4085-8898-8d4c6f505e43	2015-01-11 22:34:56.422	ld2v1ksBQV	2015-01-11 22:34:56.422
com.sec.android.app.shealth	32400000	2015-01-01 19:34:56.095	172.0		72.0	e1d19da8-22ec-4184-9f9b-90b0b679b33a	2015-01-11 22:34:56.436	ld2v1ksBQV	2015-01-11 22:34:56.436
com.sec.android.app.shealth	32400000	2014-12-31 10:34:56.095	172.0		74.0	96a5a98d-1e94-4ff3-ad32-b70157154f1b	2015-01-11 22:34:56.452	ld2v1ksBQV	2015-01-11 22:34:56.452
com.sec.android.app.shealth	32400000	2014-12-31 19:34:56.095	171.0		73.0	fb628a12-448e-48b7-a8bd-70855071965e	2015-01-11 22:34:56.466	ld2v1ksBQV	2015-01-11 22:34:56.466
com.sec.android.app.shealth	32400000	2014-12-30 10:34:56.095	172.0		73.0	a45e45ab-97a2-4e13-8ba0-e8d8e50ad9a0	2015-01-11 22:34:56.479	ld2v1ksBQV	2015-01-11 22:34:56.479
com.sec.android.app.shealth	32400000	2014-12-30 19:34:56.095	172.0		70.0	a6a7e9c3-88ef-49dc-aaca-747fd07d30c2	2015-01-11 22:34:56.492	ld2v1ksBQV	2015-01-11 22:34:56.492
com.sec.android.app.shealth	32400000	2014-12-29 10:34:56.095	170.0		70.0	d740647f-a62e-4de4-9fd9-42dc5465b53a	2015-01-11 22:34:56.509	ld2v1ksBQV	2015-01-11 22:34:56.509
com.sec.android.app.shealth	32400000	2014-12-29 19:34:56.095	170.0		70.0	5a39f116-7aa2-486b-a3e0-d5a71aeea9ee	2015-01-11 22:34:56.538	ld2v1ksBQV	2015-01-11 22:34:56.538
com.sec.android.app.shealth	32400000	2014-12-28 10:34:56.095	172.0		72.0	ee7bd2f7-8146-4d2f-90a9-373da93ceea6	2015-01-11 22:34:56.551	ld2v1ksBQV	2015-01-11 22:34:56.551
com.sec.android.app.shealth	32400000	2014-12-28 19:34:56.095	171.0		72.0	57198de4-5c25-4266-a075-3a53c224077f	2015-01-11 22:34:56.565	ld2v1ksBQV	2015-01-11 22:34:56.565
com.sec.android.app.shealth	32400000	2014-12-27 10:34:56.095	170.0		72.0	396f03e4-9bb2-4a11-95c5-c3d131612653	2015-01-11 22:34:56.579	ld2v1ksBQV	2015-01-11 22:34:56.579
com.sec.android.app.shealth	32400000	2014-12-27 19:34:56.095	172.0		73.0	74453a34-77cd-4f74-a4c8-b9fd1865bc07	2015-01-11 22:34:56.592	ld2v1ksBQV	2015-01-11 22:34:56.592
com.sec.android.app.shealth	32400000	2014-12-26 10:34:56.095	170.0		71.0	d49b0905-5685-45c9-9b73-14d3dd331598	2015-01-11 22:34:56.608	ld2v1ksBQV	2015-01-11 22:34:56.608
com.sec.android.app.shealth	32400000	2014-12-26 19:34:56.095	171.0		70.0	d2023fdb-0396-4b73-ad54-bdec4e4d49fa	2015-01-11 22:34:56.623	ld2v1ksBQV	2015-01-11 22:34:56.623
com.sec.android.app.shealth	32400000	2014-12-25 10:34:56.095	172.0		74.0	66fc729d-75ea-4fd0-a31a-14af2491d766	2015-01-11 22:34:56.642	ld2v1ksBQV	2015-01-11 22:34:56.642
com.sec.android.app.shealth	32400000	2014-12-25 19:34:56.095	172.0		72.0	82fc4e3f-3208-4389-abd8-78e08f4b6241	2015-01-11 22:34:56.657	ld2v1ksBQV	2015-01-11 22:34:56.657
com.sec.android.app.shealth	32400000	2014-12-24 10:34:56.095	172.0		74.0	fa35b536-096d-4688-acbc-66f4eb56769b	2015-01-11 22:34:56.674	ld2v1ksBQV	2015-01-11 22:34:56.674
com.sec.android.app.shealth	32400000	2014-12-24 19:34:56.095	170.0		73.0	0a041a53-50bf-4850-b063-084f1700f07e	2015-01-11 22:34:56.689	ld2v1ksBQV	2015-01-11 22:34:56.689
com.sec.android.app.shealth	32400000	2014-12-23 10:34:56.095	172.0		70.0	f1260bb7-38d8-45bd-bfc7-ea647858b9ca	2015-01-11 22:34:56.704	ld2v1ksBQV	2015-01-11 22:34:56.704
com.sec.android.app.shealth	32400000	2014-12-23 19:34:56.095	170.0		72.0	c7407773-6bf7-4aee-9c91-a072c8ea6439	2015-01-11 22:34:56.721	ld2v1ksBQV	2015-01-11 22:34:56.721
com.sec.android.app.shealth	32400000	2014-12-22 10:34:56.095	172.0		73.0	1841ea99-5c1a-4bc3-b44e-777d1509b83d	2015-01-11 22:34:56.738	ld2v1ksBQV	2015-01-11 22:34:56.738
com.sec.android.app.shealth	32400000	2014-12-22 19:34:56.095	170.0		72.0	a2142f60-40d8-44de-95b0-b35740560d69	2015-01-11 22:34:56.754	ld2v1ksBQV	2015-01-11 22:34:56.754
com.sec.android.app.shealth	32400000	2014-12-21 10:34:56.095	172.0		71.0	c3e3f6a7-4348-4761-999f-196543acc123	2015-01-11 22:34:56.769	ld2v1ksBQV	2015-01-11 22:34:56.769
com.sec.android.app.shealth	32400000	2014-12-21 19:34:56.095	172.0		73.0	cdfd5009-4e14-46f5-8278-9bc700e3d3df	2015-01-11 22:34:56.784	ld2v1ksBQV	2015-01-11 22:34:56.784
com.sec.android.app.shealth	32400000	2014-12-20 10:34:56.095	172.0		73.0	e782c967-8a42-475e-819f-735ad906aa74	2015-01-11 22:34:56.798	ld2v1ksBQV	2015-01-11 22:34:56.798
com.sec.android.app.shealth	32400000	2014-12-20 19:34:56.095	170.0		71.0	1691afc0-4911-49f0-a38f-53d24fed7cf7	2015-01-11 22:34:56.812	ld2v1ksBQV	2015-01-11 22:34:56.812
com.sec.android.app.shealth	32400000	2014-12-19 10:34:56.095	170.0		71.0	de9e4c17-92fe-4a09-bba6-7d28438bf275	2015-01-11 22:34:56.827	ld2v1ksBQV	2015-01-11 22:34:56.827
com.sec.android.app.shealth	32400000	2014-12-19 19:34:56.095	171.0		71.0	6439db7a-5d9d-4506-8106-a801047f509f	2015-01-11 22:34:56.841	ld2v1ksBQV	2015-01-11 22:34:56.841
com.sec.android.app.shealth	32400000	2014-12-18 10:34:56.095	171.0		73.0	ad03872c-32ca-4cf0-aec1-ef81a6cd41ec	2015-01-11 22:34:56.855	ld2v1ksBQV	2015-01-11 22:34:56.855
com.sec.android.app.shealth	32400000	2014-12-18 19:34:56.095	172.0		71.0	82dca95e-aa61-4844-afea-a5103b1c2ea2	2015-01-11 22:34:56.868	ld2v1ksBQV	2015-01-11 22:34:56.868
com.sec.android.app.shealth	32400000	2014-12-17 10:34:56.095	172.0		73.0	e6feacf4-d9a6-4157-9cff-c098eb6102ef	2015-01-11 22:34:56.882	ld2v1ksBQV	2015-01-11 22:34:56.882
com.sec.android.app.shealth	32400000	2014-12-17 19:34:56.095	171.0		74.0	124cce50-9dd9-436e-9c9f-4bf020808190	2015-01-11 22:34:56.896	ld2v1ksBQV	2015-01-11 22:34:56.896
com.sec.android.app.shealth	32400000	2014-12-16 10:34:56.095	171.0		73.0	b4091098-8c46-4993-a5b0-73fe3096755a	2015-01-11 22:34:56.912	ld2v1ksBQV	2015-01-11 22:34:56.912
com.sec.android.app.shealth	32400000	2014-12-16 19:34:56.095	172.0		74.0	c22fc903-d410-483a-bba4-a6880261f1b1	2015-01-11 22:34:56.927	ld2v1ksBQV	2015-01-11 22:34:56.927
com.sec.android.app.shealth	32400000	2014-12-15 10:34:56.095	170.0		74.0	ee7af216-6306-406c-8809-edfb1e7c0195	2015-01-11 22:34:56.941	ld2v1ksBQV	2015-01-11 22:34:56.941
com.sec.android.app.shealth	32400000	2014-12-15 19:34:56.095	171.0		70.0	da5bdd19-191d-487f-bb2b-603388904bed	2015-01-11 22:34:56.954	ld2v1ksBQV	2015-01-11 22:34:56.954
com.sec.android.app.shealth	32400000	2014-12-14 10:34:56.095	172.0		70.0	eaabbc07-3a97-4865-9537-dbbda61531c7	2015-01-11 22:34:56.966	ld2v1ksBQV	2015-01-11 22:34:56.966
com.sec.android.app.shealth	32400000	2014-12-14 19:34:56.095	172.0		72.0	bcb1f97d-a042-41a9-b225-7c1bd1699193	2015-01-11 22:34:56.981	ld2v1ksBQV	2015-01-11 22:34:56.981
com.sec.android.app.shealth	32400000	2014-12-13 10:34:56.095	172.0		74.0	25bc1e47-a885-4165-96bf-b594a7a88926	2015-01-11 22:34:56.996	ld2v1ksBQV	2015-01-11 22:34:56.996
com.sec.android.app.shealth	32400000	2014-12-13 19:34:56.095	171.0		70.0	1c5700de-4a0b-4c35-ad2b-4ec888aa89c3	2015-01-11 22:34:57.011	ld2v1ksBQV	2015-01-11 22:34:57.011
com.sec.android.app.shealth	32400000	2015-01-11 10:35:01.569	170.0		71.0	88868b94-dc04-4102-a93f-d0ed30ba38b5	2015-01-11 22:35:01.572	ld2v1ksBQV	2015-01-11 22:35:01.572
com.sec.android.app.shealth	32400000	2015-01-11 19:35:01.569	171.0		71.0	91427abf-7aad-4b28-8ef9-d16aa8e166b7	2015-01-11 22:35:01.587	ld2v1ksBQV	2015-01-11 22:35:01.587
com.sec.android.app.shealth	32400000	2015-01-10 10:35:01.569	171.0		74.0	c0a8ba80-7eee-42ab-b024-1b83faa2ef1e	2015-01-11 22:35:01.602	ld2v1ksBQV	2015-01-11 22:35:01.602
com.sec.android.app.shealth	32400000	2015-01-10 19:35:01.569	171.0		74.0	e48148bf-b571-4333-8f86-54e1da973672	2015-01-11 22:35:01.618	ld2v1ksBQV	2015-01-11 22:35:01.618
com.sec.android.app.shealth	32400000	2015-01-09 10:35:01.569	172.0		70.0	d5d07e8f-0ebc-4dc6-a606-18d1453622ae	2015-01-11 22:35:01.633	ld2v1ksBQV	2015-01-11 22:35:01.633
com.sec.android.app.shealth	32400000	2015-01-09 19:35:01.569	171.0		73.0	f2c9b6fa-b7fb-418d-923b-8dabd4abb742	2015-01-11 22:35:01.648	ld2v1ksBQV	2015-01-11 22:35:01.648
com.sec.android.app.shealth	32400000	2015-01-08 10:35:01.569	170.0		74.0	de3f4563-e022-4794-8b32-68f7ef7cab1f	2015-01-11 22:35:01.661	ld2v1ksBQV	2015-01-11 22:35:01.661
com.sec.android.app.shealth	32400000	2015-01-08 19:35:01.569	170.0		74.0	7a504aae-6f0d-414b-a254-fb56e4be4ac5	2015-01-11 22:35:01.677	ld2v1ksBQV	2015-01-11 22:35:01.677
com.sec.android.app.shealth	32400000	2015-01-07 10:35:01.569	171.0		74.0	8b5a0bc2-f451-4075-bba4-6974b66d14a0	2015-01-11 22:35:01.692	ld2v1ksBQV	2015-01-11 22:35:01.692
com.sec.android.app.shealth	32400000	2015-01-07 19:35:01.569	171.0		73.0	a478f4ae-585d-4217-bc18-a18b98de4eec	2015-01-11 22:35:01.707	ld2v1ksBQV	2015-01-11 22:35:01.707
com.sec.android.app.shealth	32400000	2015-01-06 10:35:01.569	171.0		73.0	b3c270ed-aaed-406d-b797-c00d61ad1be7	2015-01-11 22:35:01.722	ld2v1ksBQV	2015-01-11 22:35:01.722
com.sec.android.app.shealth	32400000	2015-01-06 19:35:01.569	172.0		72.0	fc4e6fc4-d101-49f1-b4de-d9b194b063fb	2015-01-11 22:35:01.737	ld2v1ksBQV	2015-01-11 22:35:01.737
com.sec.android.app.shealth	32400000	2015-01-05 10:35:01.569	170.0		71.0	abcf537c-89a8-4cf8-a157-de8a0ca26487	2015-01-11 22:35:01.751	ld2v1ksBQV	2015-01-11 22:35:01.751
com.sec.android.app.shealth	32400000	2015-01-05 19:35:01.569	171.0		72.0	bfbc9951-2704-4e9d-a601-1863806e827f	2015-01-11 22:35:01.765	ld2v1ksBQV	2015-01-11 22:35:01.765
com.sec.android.app.shealth	32400000	2015-01-04 10:35:01.569	172.0		71.0	a0e58b6a-461d-455e-aa0d-9dd561bde40a	2015-01-11 22:35:01.780	ld2v1ksBQV	2015-01-11 22:35:01.780
com.sec.android.app.shealth	32400000	2015-01-04 19:35:01.569	172.0		73.0	2ab19c08-d48d-4dd5-bf28-6198132f4365	2015-01-11 22:35:01.793	ld2v1ksBQV	2015-01-11 22:35:01.793
com.sec.android.app.shealth	32400000	2015-01-03 10:35:01.569	170.0		74.0	e831e9ff-347d-4b76-b219-1f91332338e7	2015-01-11 22:35:01.809	ld2v1ksBQV	2015-01-11 22:35:01.809
com.sec.android.app.shealth	32400000	2015-01-03 19:35:01.569	170.0		71.0	2a37d4f7-b525-4746-b1d4-285726d6036b	2015-01-11 22:35:01.823	ld2v1ksBQV	2015-01-11 22:35:01.823
com.sec.android.app.shealth	32400000	2015-01-02 10:35:01.569	170.0		70.0	ca818a05-e111-4bff-9ddb-97ca2ccc6557	2015-01-11 22:35:01.838	ld2v1ksBQV	2015-01-11 22:35:01.838
com.sec.android.app.shealth	32400000	2015-01-02 19:35:01.569	170.0		72.0	964fca57-e33c-4c79-a67a-75d29ad75fac	2015-01-11 22:35:01.853	ld2v1ksBQV	2015-01-11 22:35:01.853
com.sec.android.app.shealth	32400000	2015-01-01 10:35:01.569	172.0		74.0	9b6e47e8-4dca-43c0-84b6-bb43923b0b65	2015-01-11 22:35:01.869	ld2v1ksBQV	2015-01-11 22:35:01.869
com.sec.android.app.shealth	32400000	2015-01-01 19:35:01.569	170.0		73.0	16fc88c4-dfa0-42df-82ce-71d9cd115371	2015-01-11 22:35:01.886	ld2v1ksBQV	2015-01-11 22:35:01.886
com.sec.android.app.shealth	32400000	2014-12-31 10:35:01.569	170.0		72.0	15c37372-0fec-40f8-97f8-3c304c8aacec	2015-01-11 22:35:01.900	ld2v1ksBQV	2015-01-11 22:35:01.900
com.sec.android.app.shealth	32400000	2014-12-31 19:35:01.569	170.0		74.0	1eb82463-6af7-459e-b995-a07a748d8049	2015-01-11 22:35:01.915	ld2v1ksBQV	2015-01-11 22:35:01.915
com.sec.android.app.shealth	32400000	2014-12-30 10:35:01.569	170.0		73.0	385ba13f-b4fb-4469-8953-c273bd49f1cc	2015-01-11 22:35:01.930	ld2v1ksBQV	2015-01-11 22:35:01.930
com.sec.android.app.shealth	32400000	2014-12-30 19:35:01.569	170.0		73.0	2f022e93-b554-4bd2-8cfb-69e689dd7271	2015-01-11 22:35:01.944	ld2v1ksBQV	2015-01-11 22:35:01.944
com.sec.android.app.shealth	32400000	2014-12-29 10:35:01.569	171.0		74.0	7e7d79e8-fac6-468f-acc9-e1324b02cc45	2015-01-11 22:35:01.960	ld2v1ksBQV	2015-01-11 22:35:01.960
com.sec.android.app.shealth	32400000	2014-12-29 19:35:01.569	172.0		73.0	7c267099-d55f-421f-83f2-c375b0b6191e	2015-01-11 22:35:01.975	ld2v1ksBQV	2015-01-11 22:35:01.975
com.sec.android.app.shealth	32400000	2014-12-28 10:35:01.569	171.0		70.0	94ebf525-2ab4-4c8c-b7b9-863e48029d0b	2015-01-11 22:35:01.988	ld2v1ksBQV	2015-01-11 22:35:01.988
com.sec.android.app.shealth	32400000	2014-12-28 19:35:01.569	170.0		71.0	90b65663-8e59-4837-bde9-1a2751fe5e4e	2015-01-11 22:35:02.002	ld2v1ksBQV	2015-01-11 22:35:02.002
com.sec.android.app.shealth	32400000	2014-12-27 10:35:01.569	172.0		73.0	3e121afc-7bab-455c-b2c9-f2f5fa9a199b	2015-01-11 22:35:02.015	ld2v1ksBQV	2015-01-11 22:35:02.015
com.sec.android.app.shealth	32400000	2014-12-27 19:35:01.569	172.0		70.0	af00e907-46cb-4684-9888-c87c44e08b73	2015-01-11 22:35:02.030	ld2v1ksBQV	2015-01-11 22:35:02.030
com.sec.android.app.shealth	32400000	2014-12-26 10:35:01.569	171.0		73.0	ae1a00c1-6473-4b22-bce6-b21b37b17ffb	2015-01-11 22:35:02.045	ld2v1ksBQV	2015-01-11 22:35:02.045
com.sec.android.app.shealth	32400000	2014-12-26 19:35:01.569	172.0		70.0	1e0ad068-f8f7-44c3-a357-9c0749c57d2d	2015-01-11 22:35:02.060	ld2v1ksBQV	2015-01-11 22:35:02.060
com.sec.android.app.shealth	32400000	2014-12-25 10:35:01.569	171.0		71.0	96ee9693-5506-4795-b490-22dba11cee56	2015-01-11 22:35:02.076	ld2v1ksBQV	2015-01-11 22:35:02.076
com.sec.android.app.shealth	32400000	2014-12-25 19:35:01.569	171.0		70.0	1d975eda-8f16-4f75-9a62-0089b6fa5fde	2015-01-11 22:35:02.093	ld2v1ksBQV	2015-01-11 22:35:02.093
com.sec.android.app.shealth	32400000	2014-12-24 10:35:01.569	171.0		73.0	90b46ca4-8185-40b4-a65f-121013309582	2015-01-11 22:35:02.112	ld2v1ksBQV	2015-01-11 22:35:02.112
com.sec.android.app.shealth	32400000	2014-12-24 19:35:01.569	171.0		74.0	537a55c6-ab07-4b84-8a93-8c9a78e03220	2015-01-11 22:35:02.127	ld2v1ksBQV	2015-01-11 22:35:02.127
com.sec.android.app.shealth	32400000	2014-12-23 10:35:01.569	171.0		71.0	23f57d53-2769-48b4-bbbc-f80b57fb6ed7	2015-01-11 22:35:02.142	ld2v1ksBQV	2015-01-11 22:35:02.142
com.sec.android.app.shealth	32400000	2014-12-23 19:35:01.569	171.0		70.0	5455ed73-bc9f-414f-be40-6a7345f8563f	2015-01-11 22:35:02.157	ld2v1ksBQV	2015-01-11 22:35:02.157
com.sec.android.app.shealth	32400000	2014-12-22 10:35:01.569	170.0		73.0	60c96e8a-4e9b-4604-91ca-28aea58d89e1	2015-01-11 22:35:02.174	ld2v1ksBQV	2015-01-11 22:35:02.174
com.sec.android.app.shealth	32400000	2014-12-22 19:35:01.569	171.0		74.0	8e0dae0c-1bed-48fb-826d-c7a9cf9c494c	2015-01-11 22:35:02.191	ld2v1ksBQV	2015-01-11 22:35:02.191
com.sec.android.app.shealth	32400000	2014-12-21 10:35:01.569	170.0		70.0	4d52c553-79ba-42d9-88cb-317ff21149b9	2015-01-11 22:35:02.204	ld2v1ksBQV	2015-01-11 22:35:02.204
com.sec.android.app.shealth	32400000	2014-12-21 19:35:01.569	170.0		70.0	44a10332-f453-4bf0-b0bd-432c519af4e2	2015-01-11 22:35:02.219	ld2v1ksBQV	2015-01-11 22:35:02.219
com.sec.android.app.shealth	32400000	2014-12-20 10:35:01.569	170.0		72.0	cff10960-f832-4e79-8ce1-e17d3aba7c13	2015-01-11 22:35:02.233	ld2v1ksBQV	2015-01-11 22:35:02.233
com.sec.android.app.shealth	32400000	2014-12-20 19:35:01.569	172.0		71.0	4f757e43-696d-463c-8ba1-e26556bae0af	2015-01-11 22:35:02.247	ld2v1ksBQV	2015-01-11 22:35:02.247
com.sec.android.app.shealth	32400000	2014-12-19 10:35:01.569	170.0		70.0	1c40f6b7-4962-4dca-9b28-0fe35bc837a7	2015-01-11 22:35:02.261	ld2v1ksBQV	2015-01-11 22:35:02.261
com.sec.android.app.shealth	32400000	2014-12-19 19:35:01.569	172.0		73.0	863fe339-189d-45ab-a83f-1038377f757d	2015-01-11 22:35:02.277	ld2v1ksBQV	2015-01-11 22:35:02.277
com.sec.android.app.shealth	32400000	2014-12-18 10:35:01.569	170.0		74.0	5a104efe-3d66-44e7-b169-b22ab60fea08	2015-01-11 22:35:02.291	ld2v1ksBQV	2015-01-11 22:35:02.291
com.sec.android.app.shealth	32400000	2014-12-18 19:35:01.569	171.0		74.0	98e21fcd-d2bd-489c-85d6-2cef8b32ae38	2015-01-11 22:35:02.307	ld2v1ksBQV	2015-01-11 22:35:02.307
com.sec.android.app.shealth	32400000	2014-12-17 10:35:01.569	171.0		70.0	abc2497f-a949-4195-abf1-370dea9f9cb2	2015-01-11 22:35:02.319	ld2v1ksBQV	2015-01-11 22:35:02.319
com.sec.android.app.shealth	32400000	2014-12-17 19:35:01.569	171.0		72.0	775c2436-043d-428a-aa35-45622924453b	2015-01-11 22:35:02.335	ld2v1ksBQV	2015-01-11 22:35:02.335
com.sec.android.app.shealth	32400000	2014-12-16 10:35:01.569	172.0		73.0	0741d761-0900-475e-a673-5e2c52778901	2015-01-11 22:35:02.351	ld2v1ksBQV	2015-01-11 22:35:02.351
com.sec.android.app.shealth	32400000	2014-12-16 19:35:01.569	171.0		70.0	cb4d2e89-f8b1-401f-9876-a7910b5930f5	2015-01-11 22:35:02.366	ld2v1ksBQV	2015-01-11 22:35:02.366
com.sec.android.app.shealth	32400000	2014-12-15 10:35:01.569	170.0		70.0	7575ed5c-5218-484b-98ca-82bdd62afe5d	2015-01-11 22:35:02.380	ld2v1ksBQV	2015-01-11 22:35:02.380
com.sec.android.app.shealth	32400000	2014-12-15 19:35:01.569	171.0		74.0	0b2d8777-6733-45de-9700-4c97e493205d	2015-01-11 22:35:02.395	ld2v1ksBQV	2015-01-11 22:35:02.395
com.sec.android.app.shealth	32400000	2014-12-14 10:35:01.569	171.0		72.0	2c488d92-34c3-4cb8-a136-0b4ecab2f136	2015-01-11 22:35:02.410	ld2v1ksBQV	2015-01-11 22:35:02.410
com.sec.android.app.shealth	32400000	2014-12-14 19:35:01.569	170.0		73.0	458ab791-0bfc-4679-ba81-39395751c5fd	2015-01-11 22:35:02.425	ld2v1ksBQV	2015-01-11 22:35:02.425
com.sec.android.app.shealth	32400000	2014-12-13 10:35:01.569	172.0		72.0	2a271ebd-ca66-4d80-83f6-8c2f5578f6bf	2015-01-11 22:35:02.440	ld2v1ksBQV	2015-01-11 22:35:02.440
com.sec.android.app.shealth	32400000	2014-12-13 19:35:01.569	171.0		73.0	380801a9-4df1-4c10-af50-115e51866d04	2015-01-11 22:35:02.455	ld2v1ksBQV	2015-01-11 22:35:02.455
